date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
26/08/2016,19.7,13.7,,,,,,,,
27/08/2016,13.6,,26.8,6.1,,,,,,
28/08/2016,9.7,7.6,,47,,,,,,
29/08/2016,11.6,8.4,,0,,,,,,
30/08/2016,11.3,6.3,16,,,,,,,
31/08/2016,14.4,9,,,,,,,,
01/09/2016,11.8,9.7,21.9,,,,,,,
02/09/2016,10.4,5,,,,,,,,
03/09/2016,9.3,4,15,,,,,,,
04/09/2016,8.3,3.5,14.5,,,,,,,
05/09/2016,9.6,6.6,13.2,11.9,,,,,,
06/09/2016,8.7,6,,13,,,,,,
07/09/2016,10.4,8.2,,3,,,,,,
08/09/2016,15.3,9.4,,0,,,,,,
09/09/2016,17.4,12,,0,,,,,,
10/09/2016,19.6,13.7,,,,,,,,
11/09/2016,18.8,13.5,26.2,,,,,,,
12/09/2016,16.6,15.5,24.5,0,,,,,,
13/09/2016,13,10.8,16.6,26.9,,,,,,
14/09/2016,13.1,10.5,,0,,,,,,
15/09/2016,12.3,5.2,,,,,,,,
16/09/2016,15.6,10.4,20.5,,,,,,,
17/09/2016,18.4,13.6,,,,,,,,
18/09/2016,15.7,12,25,0,,,,,,
19/09/2016,11.6,7.6,20.4,,,,,,,
20/09/2016,13.6,10,,,,,,,,
21/09/2016,17.9,12.6,,,,,,,,
22/09/2016,20.8,15.8,,,,,,,,
23/09/2016,13.6,8,26.5,,,,,,,
24/09/2016,11.6,5.8,17.8,,,,,,,
25/09/2016,12.4,5.2,,,,,,,,
26/09/2016,15.8,10.1,,,,,,,,
27/09/2016,18.4,14,,,,,,,,
28/09/2016,18.3,13.4,25.2,,,,,,,
29/09/2016,12.6,10,24.4,,,,,,,
30/09/2016,13.3,11.4,,,,,,,,
01/10/2016,15.5,12,,0,,,,,,
02/10/2016,15,,19.6,0,,,,,,
03/10/2016,16.3,13.8,,4.1,,,,,,
04/10/2016,17.1,14.8,21.3,0,,,,,,
05/10/2016,17.1,15,22,0,,,,,,
06/10/2016,15.8,12.2,,0.3,,,,,,
07/10/2016,16.2,12.6,20.5,7.9,,,,,,
08/10/2016,13.4,8,19.5,3,,,,,,
09/10/2016,16.6,9.5,,0,,,,,,
10/10/2016,18.4,12.4,26,,,,,,,
11/10/2016,19.3,11.7,,0,,,,,,
12/10/2016,21.2,16.4,,,,,,,,
13/10/2016,20.6,17.8,27.9,1,,,,,,
14/10/2016,19.9,16.9,24.4,0,,,,,,
15/10/2016,19.9,17,24.9,34,,,,,,
16/10/2016,21.9,16.8,,17,,,,,,
17/10/2016,18.6,13.6,28.8,0,,,,,,
18/10/2016,15.4,13.4,22.7,,,,,,,
19/10/2016,14.5,,17,39.1,,,,,,
20/10/2016,13.2,11.4,,24.9,,,,,,
21/10/2016,14.5,10.2,,1,,,,,,
22/10/2016,17.5,14.3,,0,,,,,,
23/10/2016,19.1,16.5,22.6,,,,,,,
24/10/2016,18.3,16.8,23,,,,,,,
25/10/2016,18.4,17.4,20.1,,,,,,,
26/10/2016,17.9,,,13,,,,,,
27/10/2016,14.3,10.8,20.7,0.8,,,,,,
28/10/2016,11.8,5.6,18.5,0,,,,,,
29/10/2016,17.9,11,,,,,,,,
30/10/2016,20.7,16,,,,,,,,
31/10/2016,22.3,18.8,26.6,,,,,,,
01/11/2016,16.8,14.5,28,17,,,,,,
02/11/2016,13.8,8.5,,25.9,,,,,,
03/11/2016,18.6,10,,0.3,,,,,,
04/11/2016,22.9,16.8,,0,,,,,,
05/11/2016,24.2,17.1,,,,,,,,
06/11/2016,26.8,20.2,,,,,,,,
07/11/2016,21.8,15.9,34,,,,,,,
08/11/2016,18.7,16.6,23.5,,,,,,,
09/11/2016,22.4,18.6,,,,,,,,
10/11/2016,22,,,,,,,,,
11/11/2016,19.2,13.5,29.6,,,,,,,
12/11/2016,21.8,15.8,,,,,,,,
13/11/2016,20.9,,28.7,0.3,,,,,,
14/11/2016,21,14.5,,21.1,,,,,,
15/11/2016,25.3,20.1,29.5,0,,,,,,
16/11/2016,20.8,17,30,,,,,,,
17/11/2016,15.9,11.6,22.9,,,,,,,
18/11/2016,15.4,8.3,,,,,,,,
19/11/2016,20.2,14.5,,,,,,,,
20/11/2016,21.9,17.8,,,,,,,,
21/11/2016,15.8,11.6,25.7,,,,,,,
22/11/2016,16.8,9.4,,,,,,,,
23/11/2016,21.6,14,,,,,,,,
24/11/2016,23.8,17.5,,,,,,,,
25/11/2016,25.9,22.4,,,,,,,,
26/11/2016,23.1,,30.9,,,,,,,
27/11/2016,22.1,18.2,,,,,,,,
28/11/2016,22.4,18.9,28,,,,,,,
29/11/2016,22.1,16,,,,,,,,
30/11/2016,23,19.4,30,,,,,,,
01/12/2016,24.4,19.8,,,,,,,,
02/12/2016,25.7,19.1,,,,,,,,
03/12/2016,26.6,22.5,33,,,,,,,
04/12/2016,25.4,21.5,30.9,,,,,,,
05/12/2016,25.9,,,,,,,,,
06/12/2016,22.6,15.8,32.6,0.5,,,,,,
07/12/2016,24.7,16.8,,0,,,,,,
08/12/2016,20.9,16.3,33,,,,,,,
09/12/2016,20.8,15.9,,,,,,,,
10/12/2016,26.3,18.2,,,,,,,,
11/12/2016,25.8,21.6,34.8,,,,,,,
12/12/2016,26.8,20.2,,,,,,,,
13/12/2016,22.5,16.3,35.5,,,,,,,
14/12/2016,18.8,12.5,25.4,,,,,,,
15/12/2016,22,17.2,,,,,,,,
16/12/2016,24.9,20,,,,,,,,
17/12/2016,28.1,22.5,,,,,,,,
18/12/2016,24.9,,33.9,,,,,,,
19/12/2016,22.3,16.5,,,,,,,,
20/12/2016,25.2,18.4,,,,,,,,
21/12/2016,28.4,23.7,,,,,,,,
22/12/2016,24.1,20.5,35.6,,,,,,,
23/12/2016,23.9,18.8,,26.9,,,,,,
24/12/2016,25.9,20.3,32.3,0,,,,,,
25/12/2016,23.4,20.2,32,15,,,,,,
26/12/2016,23.1,19.2,,38.1,,,,,,
27/12/2016,24.1,20.7,28.5,0,,,,,,
28/12/2016,25.7,22.3,,,,,,,,
29/12/2016,27.6,23,,,,,,,,
30/12/2016,27.5,24.5,32.5,,,,,,,
31/12/2016,29.1,25.2,,,,,,,,
01/01/2017,30.6,27,,0,,,,,,
02/01/2017,25.9,20.6,35.6,,,,,,,
03/01/2017,26.3,,29.6,,,,,,,
04/01/2017,25.8,22.4,,,,,,,,
05/01/2017,22.8,16.2,31.6,,,,,,,
06/01/2017,23.3,18.7,,,,,,,,
07/01/2017,28.5,20.8,,,,,,,,
08/01/2017,25.2,21.2,34.5,38.1,,,,,,
09/01/2017,26,21.1,,0,,,,,,
10/01/2017,21.1,16.3,32.3,30,,,,,,
11/01/2017,24.9,20,,0,,,,,,
12/01/2017,27.1,22,,,,,,,,
13/01/2017,27.7,25.8,32.3,,,,,,,
14/01/2017,23.3,18,29.6,0,,,,,,
15/01/2017,23.3,,28,,,,,,,
16/01/2017,23.6,19.4,,11.9,,,,,,
17/01/2017,26.2,22.2,,2,,,,,,
18/01/2017,26.8,20.4,34.2,0,,,,,,
19/01/2017,27.2,23.5,,,,,,,,
20/01/2017,28.2,24.9,32.5,,,,,,,
21/01/2017,28.8,24.6,,,,,,,,
22/01/2017,28.3,24.6,33.6,,,,,,,
23/01/2017,27.2,24.7,31,,,,,,,
24/01/2017,28,24.6,31.4,,,,,,,
25/01/2017,21,17.4,32.7,8.9,,,,,,
26/01/2017,18.7,13,25.4,0,,,,,,
27/01/2017,21.3,13.7,,,,,,,,
28/01/2017,24.4,18.8,,,,,,,,
29/01/2017,26.9,23,,,,,,,,
30/01/2017,28.9,24.4,,,,,,,,
31/01/2017,27.2,,35,2,,,,,,
01/02/2017,25.2,19.4,,5.1,,,,,,
02/02/2017,23.9,19.8,30,0,,,,,,
03/02/2017,24.5,19.4,,,,,,,,
04/02/2017,25.6,22.7,29.9,,,,,,,
05/02/2017,19.7,,29.6,16,,,,,,
06/02/2017,18.5,13.5,,2,,,,,,
07/02/2017,19.8,13.5,25.1,0,,,,,,
08/02/2017,22.8,19.5,,,,,,,,
09/02/2017,24.2,21.1,,,,,,,,
10/02/2017,24.3,21.6,29,,,,,,,
11/02/2017,23.4,20,29.6,4.1,,,,,,
12/02/2017,21.7,,27.9,5.1,,,,,,
13/02/2017,21,18.9,,35.1,,,,,,
14/02/2017,22.4,18.9,25.9,25.9,,,,,,
15/02/2017,25.2,20.1,,3,,,,,,
16/02/2017,26.5,22.4,32.5,0,,,,,,
17/02/2017,26.4,21.7,31.6,0.5,,,,,,
18/02/2017,26.1,20.8,32.1,4.1,,,,,,
19/02/2017,25.9,19.6,,0,,,,,,
20/02/2017,28.1,23,32.2,,,,,,,
21/02/2017,28.5,24.3,,,,,,,,
22/02/2017,26.1,21.6,34.6,33,,,,,,
23/02/2017,27.7,22,,17,,,,,,
24/02/2017,28.1,22.9,35.1,0,,,,,,
25/02/2017,28.4,22.8,,,,,,,,
26/02/2017,29,25.3,34.6,,,,,,,
27/02/2017,28.9,23.9,,,,,,,,
28/02/2017,27.5,22.6,33.6,0,,,,,,
01/03/2017,28.9,24.6,34.1,,,,,,,
02/03/2017,28.9,24.2,35.2,,,,,,,
03/03/2017,22.9,20,35.2,0.5,,,,,,
04/03/2017,21.6,19.2,24.6,0,,,,,,
05/03/2017,21.4,14.4,,0,,,,,,
06/03/2017,24.6,19.9,,,,,,,,
07/03/2017,22.1,17,30.2,,,,,,,
08/03/2017,23.7,20.4,,,,,,,,
09/03/2017,23.8,20,28.9,41.9,,,,,,
10/03/2017,20.8,14.9,29.5,0,,,,,,
11/03/2017,19.1,14.3,26.2,,,,,,,
12/03/2017,19.8,14.2,24.4,0,,,,,,
13/03/2017,19.7,12.4,,,,,,,,
14/03/2017,21.7,15.2,28.2,,,,,,,
15/03/2017,20.9,,27.7,,,,,,,
16/03/2017,16.8,14,22.2,30,,,,,,
17/03/2017,16.4,10.4,,0,,,,,,
18/03/2017,17.8,12.8,24,,,,,,,
19/03/2017,19.9,14.7,,,,,,,,
20/03/2017,21.1,17.5,24.7,,,,,,,
21/03/2017,21.6,19.1,,,,,,,,
22/03/2017,22.3,20.1,25.6,,,,,,,
23/03/2017,22.5,18.5,,,,,,,,
24/03/2017,23.3,19.1,26.5,,,,,,,
25/03/2017,23.9,19.8,,,,,,,,
26/03/2017,23.3,21,28.4,,,,,,,
27/03/2017,23.7,21.1,,0,,,,,,
28/03/2017,23.5,21.4,28.5,,,,,,,
29/03/2017,22.6,19.8,27.6,,,,,,,
30/03/2017,22.7,19.8,27,,,,,,,
31/03/2017,23,20.6,,0.3,,,,,,
01/04/2017,23.5,20.4,27,0,,,,,,
02/04/2017,21.3,,27.4,,,,,,,
03/04/2017,19.7,15.8,,8.9,,,,,,
04/04/2017,20.2,16,,0,,,,,,
05/04/2017,22.2,17.8,,,,,,,,
06/04/2017,19.6,12.9,28.6,,,,,,,
07/04/2017,21.5,18.3,,,,,,,,
08/04/2017,22.2,18.9,,,,,,,,
09/04/2017,21.9,20.4,26.9,38.1,,,,,,
10/04/2017,19.9,,24.2,19.1,,,,,,
11/04/2017,16.7,13.5,21.9,11.9,,,,,,
12/04/2017,15.1,9.5,23,0,,,,,,
13/04/2017,14.6,10.5,20.1,,,,,,,
14/04/2017,17.3,12.4,,,,,,,,
15/04/2017,18.9,15.3,22.3,,,,,,,
16/04/2017,17.9,14.7,23.2,,,,,,,
17/04/2017,15.9,13.8,21.3,0,,,,,,
18/04/2017,16.9,13.4,20.9,0,,,,,,
19/04/2017,18.2,17.4,20.2,0,,,,,,
20/04/2017,19.8,16.8,,1,,,,,,
21/04/2017,19.8,15.4,25.8,0,,,,,,
22/04/2017,14.8,9,26,,,,,,,
23/04/2017,15.8,11.1,,,,,,,,
24/04/2017,19.6,14.8,23.3,,,,,,,
25/04/2017,15.2,,23.4,,,,,,,
26/04/2017,12.9,9.5,18.9,39.1,,,,,,
27/04/2017,14.5,8.2,,0,,,,,,
28/04/2017,18.4,11.1,,,,,,,,
29/04/2017,19.1,12.8,26.9,,,,,,,
30/04/2017,19.4,13.4,,,,,,,,
01/05/2017,19.7,12.5,26.5,,,,,,,
02/05/2017,19,15.9,26,,,,,,,
03/05/2017,19.3,15.8,,0.3,,,,,,
04/05/2017,20,16.2,25.3,0,,,,,,
05/05/2017,20.2,16,,,,,,,,
06/05/2017,19.8,16.9,26.2,,,,,,,
07/05/2017,19.8,18,23.4,,,,,,,
08/05/2017,18.8,,21.4,104.9,,,,,,
09/05/2017,14.6,10.5,19.7,6.1,,,,,,
10/05/2017,13.4,9.7,20,0,,,,,,
11/05/2017,13.6,12,17.4,,,,,,,
12/05/2017,15.4,13.1,,10.9,,,,,,
13/05/2017,16,12.9,,5.1,,,,,,
14/05/2017,14.9,12,21.1,0,,,,,,
15/05/2017,15.9,13,,,,,,,,
16/05/2017,13.9,8.7,21,,,,,,,
17/05/2017,15.2,10,21.2,,,,,,,
18/05/2017,16.3,14.2,19.2,0,,,,,,
19/05/2017,16.6,,18.1,5.1,,,,,,
20/05/2017,11.3,9.5,17.6,0,,,,,,
21/05/2017,12.6,9.6,,4.1,,,,,,
22/05/2017,15.2,9.9,,0.3,,,,,,
23/05/2017,17.1,13.8,21.5,0,,,,,,
24/05/2017,16.9,14.6,20.6,,,,,,,
25/05/2017,16.1,15,18.6,2,,,,,,
26/05/2017,14,11.3,,2,,,,,,
27/05/2017,11.1,7.8,18.2,0,,,,,,
28/05/2017,12.1,8.3,,,,,,,,
29/05/2017,12.3,9.4,,0.5,,,,,,
30/05/2017,11.4,6.5,16.8,0,,,,,,
31/05/2017,10.5,7.3,16.9,,,,,,,
01/06/2017,10.4,7.2,,,,,,,,
02/06/2017,10.7,5.7,,,,,,,,
03/06/2017,13.7,6.6,17.1,,,,,,,
04/06/2017,12.4,9.1,16.7,,,,,,,
05/06/2017,8.8,4,16.6,,,,,,,
06/06/2017,9,4,,,,,,,,
07/06/2017,11,4.9,16.9,,,,,,,
08/06/2017,11.5,8.8,15.2,,,,,,,
09/06/2017,9.8,5.6,,0,,,,,,
10/06/2017,13.9,6.2,,,,,,,,
11/06/2017,13.2,9.3,21.6,,,,,,,
12/06/2017,8.4,2.7,19,,,,,,,
13/06/2017,12.1,3.9,,,,,,,,
14/06/2017,14.1,9.3,20.6,,,,,,,
15/06/2017,15.1,12.5,19,,,,,,,
16/06/2017,20.4,14,,0,,,,,,
17/06/2017,20.7,,24.6,0,,,,,,
18/06/2017,9.6,5.4,22.8,0,,,,,,
19/06/2017,7.1,2.3,,0,,,,,,
20/06/2017,6.8,2,13.1,,,,,,,
21/06/2017,10.6,3.6,13.6,,,,,,,
22/06/2017,15.3,9,,,,,,,,
23/06/2017,19.4,14.1,,,,,,,,
24/06/2017,18.9,15.8,25.3,,,,,,,
25/06/2017,20.5,16.2,,,,,,,,
26/06/2017,20.4,17.6,,,,,,,,
27/06/2017,18.3,,24.4,0,,,,,,
28/06/2017,12.6,11.6,20.5,0.3,,,,,,
29/06/2017,10.5,7,13.4,0,,,,,,
30/06/2017,12.5,8.4,,,,,,,,
01/07/2017,11.6,7,17.8,,,,,,,
02/07/2017,13.8,8,17.6,,,,,,,
03/07/2017,14,11.2,,,,,,,,
04/07/2017,15.4,11.7,,,,,,,,
05/07/2017,14.7,11.4,19.6,,,,,,,
06/07/2017,10.1,7.9,16.9,,,,,,,
07/07/2017,12.2,9.8,,5.1,,,,,,
08/07/2017,13.6,,14.8,39.1,,,,,,
09/07/2017,10.7,10.2,15.1,0,,,,,,
10/07/2017,10.5,9.6,12.5,31,,,,,,
11/07/2017,9.2,4.8,,2,,,,,,
12/07/2017,14.3,5.3,,0,,,,,,
13/07/2017,19.1,13.8,,,,,,,,
14/07/2017,14.9,,25,0.3,,,,,,
15/07/2017,13.8,,,3,,,,,,
16/07/2017,7,5,17.4,9.9,,,,,,
17/07/2017,5.1,0.5,,0,,,,,,
18/07/2017,7.7,1,,,,,,,,
19/07/2017,10.3,3.4,,,,,,,,
20/07/2017,12.3,6.5,,,,,,,,
21/07/2017,11.8,7.2,19.9,,,,,,,
22/07/2017,13.1,8.9,,,,,,,,
23/07/2017,14.3,10.8,18,,,,,,,
24/07/2017,12.7,9.8,17.5,11.9,,,,,,
25/07/2017,12.3,9.9,15.3,0,,,,,,
26/07/2017,15.3,11.2,,5.1,,,,,,
27/07/2017,17.7,14.3,,0,,,,,,
28/07/2017,19.6,15.9,,,,,,,,
29/07/2017,20.2,16.5,26,,,,,,,
30/07/2017,12.2,,24.4,,,,,,,
31/07/2017,10.9,9.2,,3,,,,,,
01/08/2017,12.5,10.8,,1,,,,,,
02/08/2017,12.3,9.1,,0.5,,,,,,
03/08/2017,11.9,7.4,,0,,,,,,
04/08/2017,12.2,6.8,19.2,,,,,,,
05/08/2017,14.5,8.3,18.4,,,,,,,
06/08/2017,16.7,12.7,,,,,,,,
07/08/2017,17.1,13.9,23.6,,,,,,,
08/08/2017,14.1,12,21,6.1,,,,,,
09/08/2017,13.4,12,17.6,0,,,,,,
10/08/2017,14.5,12.4,17,,,,,,,
11/08/2017,15.8,13,17,22.1,,,,,,
12/08/2017,15,,17.5,6.1,,,,,,
13/08/2017,12.3,7,,1,,,,,,
14/08/2017,14.3,9.6,,0,,,,,,
15/08/2017,14.9,10,20.4,,,,,,,
16/08/2017,13.3,8.2,21.6,,,,,,,
17/08/2017,14.6,9.2,,,,,,,,
18/08/2017,17.7,12.7,22.8,,,,,,,
19/08/2017,15.6,11.7,22.7,9.9,,,,,,
20/08/2017,12.3,7,,0.5,,,,,,
21/08/2017,11.4,5.1,,0,,,,,,
22/08/2017,13.4,10,18,,,,,,,
23/08/2017,16.6,10.2,,,,,,,,
24/08/2017,19.5,14.2,,1,,,,,,
25/08/2017,18.7,,24,3,,,,,,
26/08/2017,14.4,,21.5,20.1,,,,,,
27/08/2017,15.2,13.2,,0.5,,,,,,
28/08/2017,17.7,14.5,,0,,,,,,
29/08/2017,18.9,,23.3,3,,,,,,
30/08/2017,12,7.3,21.7,0.3,,,,,,
31/08/2017,12.5,8,17.6,0,,,,,,
01/09/2017,16.6,12.8,,,,,,,,
02/09/2017,20.6,15,,,,,,,,
03/09/2017,17.3,,25,2,,,,,,
04/09/2017,13.3,10.2,21.4,7.9,,,,,,
05/09/2017,12.3,5.9,16.8,0,,,,,,
06/09/2017,14.2,10.8,17.2,,,,,,,
07/09/2017,15.1,10.3,,,,,,,,
08/09/2017,14.5,11.4,21.1,,,,,,,
09/09/2017,17,11.8,,48,,,,,,
10/09/2017,17.7,16.5,19.7,58.9,,,,,,
11/09/2017,13.2,9.4,18.5,24.9,,,,,,
12/09/2017,13.4,7.3,,0,,,,,,
13/09/2017,14.4,9.5,19.5,,,,,,,
14/09/2017,17.3,12.7,,,,,,,,
15/09/2017,14.4,10.9,24.3,,,,,,,
16/09/2017,14.3,10.1,,,,,,,,
17/09/2017,15.5,9.5,,,,,,,,
18/09/2017,17.2,12.8,,,,,,,,
19/09/2017,18.1,13.9,22.1,,,,,,,
20/09/2017,20.9,16.8,,,,,,,,
21/09/2017,12.5,,26.6,9.9,,,,,,
22/09/2017,12.3,7.7,,16,,,,,,
23/09/2017,14.5,7.9,,0,,,,,,
24/09/2017,17.6,13,22.6,,,,,,,
25/09/2017,19.2,14.2,,,,,,,,
26/09/2017,15.2,,25.1,,,,,,,
27/09/2017,12.2,8.9,,20.1,,,,,,
28/09/2017,13.4,9.4,,0,,,,,,
29/09/2017,15.5,13.1,18.4,,,,,,,
30/09/2017,17.9,14.7,,,,,,,,
01/10/2017,16.4,12.5,22.6,49,,,,,,
02/10/2017,14.4,10.6,,6.1,,,,,,
03/10/2017,16.8,10.6,,0.3,,,,,,
04/10/2017,20.2,12.6,,0,,,,,,
05/10/2017,21.9,17.8,26.7,,,,,,,
06/10/2017,17.9,12.3,25,,,,,,,
07/10/2017,16.2,13.5,25.1,,,,,,,
08/10/2017,17.4,13.8,,,,,,,,
09/10/2017,18.6,14.5,,0.5,,,,,,
10/10/2017,16.3,12.5,23.5,0,,,,,,
11/10/2017,16.7,12.5,21,0,,,,,,
12/10/2017,13.4,11.5,20,15,,,,,,
13/10/2017,13.5,10.6,,1,,,,,,
14/10/2017,15.7,8.5,,0,,,,,,
15/10/2017,19.1,10.9,,,,,,,,
16/10/2017,21.3,17.2,,,,,,,,
17/10/2017,21.9,19,27.5,,,,,,,
18/10/2017,20.2,17.6,25,,,,,,,
19/10/2017,16.9,11.8,23.7,9.9,,,,,,
20/10/2017,17.7,12.7,,0,,,,,,
21/10/2017,17.5,13.4,25,0,,,,,,
22/10/2017,12.7,8.1,20.4,2,,,,,,
23/10/2017,15.4,11.3,,0,,,,,,
24/10/2017,19.6,14.9,,0,,,,,,
25/10/2017,20.8,14.4,,,,,,,,
26/10/2017,21.9,16.8,27.3,,,,,,,
27/10/2017,17.9,15.3,27.5,8.9,,,,,,
28/10/2017,17.3,11.9,,0.8,,,,,,
29/10/2017,20.6,18,,0,,,,,,
30/10/2017,19.2,13.4,26.3,27.9,,,,,,
31/10/2017,19.3,11.6,,0,,,,,,
01/11/2017,21.1,18.7,26.9,,,,,,,
02/11/2017,19.4,,25.1,,,,,,,
03/11/2017,19.8,14.7,,,,,,,,
04/11/2017,19.7,13.4,25.8,,,,,,,
05/11/2017,20.5,17.4,25.1,,,,,,,
06/11/2017,21.4,16.6,25,,,,,,,
07/11/2017,20.7,19.4,26.6,,,,,,,
08/11/2017,22.1,18.6,,0,,,,,,
09/11/2017,22.1,15.8,,,,,,,,
10/11/2017,23.1,17.1,,,,,,,,
11/11/2017,20.2,13.5,30.2,,,,,,,
12/11/2017,20.5,12,,,,,,,,
13/11/2017,24.4,18.2,,,,,,,,
14/11/2017,24.4,19.2,32.2,,,,,,,
15/11/2017,26.4,22.8,,,,,,,,
16/11/2017,17.2,11.4,,2,,,,,,
17/11/2017,21.2,16.2,,0,,,,,,
18/11/2017,16,10,27.7,,,,,,,
19/11/2017,19.3,,,,,,,,,
20/11/2017,14.9,,28.2,0,,,,,,
21/11/2017,16.3,12.1,,19.1,,,,,,
22/11/2017,19.4,13.8,,0,,,,,,
23/11/2017,23.5,18,,0,,,,,,
24/11/2017,15.7,10,30.7,0,,,,,,
25/11/2017,18.1,11.9,,,,,,,,
26/11/2017,20.8,17.3,,,,,,,,
27/11/2017,21.4,17.4,29.4,,,,,,,
28/11/2017,16.2,11.2,23.9,,,,,,,
29/11/2017,20.9,16.4,,,,,,,,
30/11/2017,22.4,18.4,,,,,,,,
01/12/2017,22.3,18.8,28.4,,,,,,,
02/12/2017,22.6,19.8,26.6,,,,,,,
03/12/2017,21.1,18.4,27,0.3,,,,,,
04/12/2017,19.6,16,25.4,16,,,,,,
05/12/2017,21.3,17.8,,0,,,,,,
06/12/2017,24,20.2,,,,,,,,
07/12/2017,24.1,17.8,30.1,0,,,,,,
08/12/2017,25.4,20.7,,0,,,,,,
09/12/2017,28.8,22,,,,,,,,
10/12/2017,25.1,16.3,37.2,,,,,,,
11/12/2017,18.7,12,33.4,,,,,,,
12/12/2017,22.5,17.6,,,,,,,,
13/12/2017,25.1,18.5,,,,,,,,
14/12/2017,24.9,18,,3,,,,,,
15/12/2017,28.3,20,34.5,0,,,,,,
16/12/2017,27.8,,34.6,,,,,,,
17/12/2017,21.6,16.1,31.1,48,,,,,,
18/12/2017,18.7,16.2,23.2,0,,,,,,
19/12/2017,18.4,,22.1,0.3,,,,,,
20/12/2017,21.2,16.1,,11.9,,,,,,
21/12/2017,26.1,21.6,,0,,,,,,
22/12/2017,27.9,22.5,,0.5,,,,,,
23/12/2017,22.2,19.2,32.9,10.9,,,,,,
24/12/2017,19.1,12.3,24.3,0,,,,,,
25/12/2017,24.7,18.2,,,,,,,,
26/12/2017,28.9,24,,,,,,,,
27/12/2017,27.3,22.3,34.4,0,,,,,,
28/12/2017,28,23.1,,,,,,,,
29/12/2017,30.2,24,35.5,,,,,,,
30/12/2017,31.2,24.3,,,,,,,,
31/12/2017,22.3,17.5,38,4.1,,,,,,
01/01/2018,22.2,17.5,,,,,,,,
02/01/2018,25.4,18.6,,,,,,,,
03/01/2018,26.1,16.9,33,,,,,,,
04/01/2018,29.2,22.2,,,,,,,,
05/01/2018,24.8,,36.7,,,,,,,
06/01/2018,21.1,15.8,,,,,,,,
07/01/2018,25.1,18.7,,,,,,,,
08/01/2018,27.9,22.9,33,,,,,,,
09/01/2018,27.3,23.9,33,,,,,,,
10/01/2018,28,24,,,,,,,,
11/01/2018,31,26.2,,,,,,,,
12/01/2018,30,27.7,37,,,,,,,
13/01/2018,26,22.7,33.5,,,,,,,
14/01/2018,19.2,16.5,30.5,15,,,,,,
15/01/2018,20.6,15.8,,1,,,,,,
16/01/2018,24.4,18.6,,0,,,,,,
17/01/2018,25.4,23.5,30,,,,,,,
18/01/2018,25.1,19.3,,0,,,,,,
19/01/2018,27.4,20.7,33.2,1,,,,,,
20/01/2018,26.4,21,34.7,0,,,,,,
21/01/2018,28.2,25.2,33.4,,,,,,,
22/01/2018,26.8,23,33.3,,,,,,,
23/01/2018,27.7,23.6,,0.8,,,,,,
24/01/2018,23.3,18.4,36,6.1,,,,,,
25/01/2018,20.2,14.8,26.2,0,,,,,,
26/01/2018,23.6,19.1,,0,,,,,,
27/01/2018,25.4,22.1,29.5,0,,,,,,
28/01/2018,26.2,21,,0,,,,,,
29/01/2018,24.9,21,32.6,,,,,,,
30/01/2018,25.4,20.7,,,,,,,,
31/01/2018,27.7,22.2,32.6,,,,,,,
01/02/2018,27.2,21.9,32.5,,,,,,,
02/02/2018,28.1,23.7,,,,,,,,
03/02/2018,24.9,21.3,34.1,,,,,,,
04/02/2018,25.8,22.5,,,,,,,,
05/02/2018,27.3,23.3,,,,,,,,
06/02/2018,27.9,23.6,33.1,,,,,,,
07/02/2018,28.9,24.3,,,,,,,,
08/02/2018,30.7,26.3,,,,,,,,
09/02/2018,26.6,22.2,36.6,2,,,,,,
10/02/2018,24.6,19.3,28.6,15,,,,,,
11/02/2018,19.9,14.8,29.5,8.9,,,,,,
12/02/2018,17.9,12.3,24,0,,,,,,
13/02/2018,20.6,14.8,,,,,,,,
14/02/2018,23.7,17,,,,,,,,
15/02/2018,25.2,21,,,,,,,,
16/02/2018,26.3,22.1,,,,,,,,
17/02/2018,26.8,22.4,32.3,,,,,,,
18/02/2018,28.4,24.4,,,,,,,,
19/02/2018,26.3,20.4,34.1,22.1,,,,,,
20/02/2018,25.4,20.4,,0.5,,,,,,
21/02/2018,22.4,18.6,31.4,0,,,,,,
22/02/2018,22,15.5,,0.5,,,,,,
23/02/2018,23.3,17,29,0,,,,,,
24/02/2018,22.8,17.4,28.9,,,,,,,
25/02/2018,23.1,20,27.2,,,,,,,
26/02/2018,23.4,20.4,26.9,,,,,,,
27/02/2018,24.6,20.8,,,,,,,,
28/02/2018,24.2,21.3,30.7,,,,,,,
01/03/2018,25.4,21.3,,0.3,,,,,,
02/03/2018,27.1,20.7,,0,,,,,,
03/03/2018,27.3,23.6,32.4,,,,,,,
04/03/2018,26.9,22.5,32.6,,,,,,,
05/03/2018,26.1,23.6,31.9,,,,,,,
06/03/2018,20.6,13.8,28.8,,,,,,,
07/03/2018,21.1,15.6,26.9,,,,,,,
08/03/2018,23.8,17.6,,,,,,,,
09/03/2018,25.4,20,,,,,,,,
10/03/2018,27.2,23,,,,,,,,
11/03/2018,21.6,15.7,34.1,,,,,,,
12/03/2018,19.7,12.6,25.8,,,,,,,
13/03/2018,23.8,18.7,,,,,,,,
14/03/2018,23,17.8,31,,,,,,,
15/03/2018,19.4,13.2,30.8,19.1,,,,,,
16/03/2018,19.2,14.4,25,0,,,,,,
17/03/2018,22.5,18.8,,0,,,,,,
